Date,Open,High,Low,Close,Adj Close,Volume
2010-03-08,127.059998,127.500000,126.360001,126.410004,86.725555,6199300
2010-03-09,126.269997,126.290001,125.199997,125.550003,86.135544,7528800
2010-03-10,125.989998,126.360001,125.209999,125.620003,86.183563,6916200
2010-03-11,125.709999,127.809998,125.709999,127.599998,87.541985,7922200
2010-03-12,127.910004,128.369995,127.510002,127.940002,87.775246,5169500
2010-03-15,127.400002,128.339996,127.279999,127.830002,87.699768,4497700
2010-03-16,128.000000,128.880005,127.449997,128.669998,88.276070,6134900
2010-03-17,128.899994,128.929993,127.360001,127.760002,87.651733,6348400
2010-03-18,127.459999,128.750000,127.449997,128.380005,88.077118,4954400
2010-03-19,127.709999,128.929993,126.779999,127.709999,87.617439,10744300
2010-03-22,127.110001,128.389999,126.570000,127.980003,87.802666,5651900
2010-03-23,127.940002,129.429993,127.639999,129.369995,88.756310,5978500
2010-03-24,128.630005,129.949997,128.470001,128.529999,88.179985,6669300
2010-03-25,129.360001,130.729996,129.130005,129.240005,88.667145,7603200
2010-03-26,128.929993,129.779999,128.720001,129.259995,88.680840,5550800
2010-03-29,129.300003,129.949997,128.259995,128.589996,88.221176,4643000
2010-03-30,128.899994,129.130005,128.250000,128.770004,88.344681,3426600
2010-03-31,128.229996,128.750000,127.650002,128.250000,87.987869,4904800
2010-04-01,128.949997,129.309998,127.550003,128.250000,87.987869,4980500
2010-04-05,128.380005,129.800003,128.139999,129.350006,88.742569,4118700
2010-04-06,128.679993,129.300003,128.050003,128.929993,88.454437,3926300
2010-04-07,128.529999,129.270004,128.009995,128.479996,88.145699,5157000
2010-04-08,128.039993,128.229996,127.199997,127.610001,87.548836,6006900
2010-04-09,127.879997,128.869995,127.120003,128.759995,88.337791,5185100
2010-04-12,128.570007,128.960007,128.240005,128.360001,88.063408,3992300
2010-04-13,128.259995,129.429993,127.839996,129.029999,88.523041,6819100
2010-04-14,129.729996,131.419998,129.460007,131.250000,90.046120,8545800
2010-04-15,130.529999,131.139999,130.190002,130.889999,89.799110,6425300
2010-04-16,130.679993,132.169998,130.250000,130.630005,89.620728,9546200
2010-04-19,130.380005,132.279999,130.380005,132.229996,90.718445,11353700
2010-04-20,129.199997,130.330002,128.259995,129.690002,88.975868,15216500
2010-04-21,129.869995,130.270004,128.500000,128.990005,88.495583,7559200
2010-04-22,128.639999,129.360001,127.769997,129.130005,88.591660,6018500
2010-04-23,129.080002,130.100006,128.710007,129.990005,89.181656,6197300
2010-04-26,129.759995,131.039993,129.539993,130.729996,89.689354,5285400
2010-04-27,129.899994,132.000000,128.710007,128.820007,88.378952,10916700
2010-04-28,129.399994,130.470001,129.029999,130.100006,89.257149,7122300
2010-04-29,130.550003,131.210007,130.149994,130.460007,89.504105,5786900
2010-04-30,130.429993,130.639999,128.839996,129.000000,88.502434,6266700
2010-05-03,129.389999,130.139999,128.800003,129.600006,88.914101,4992100
2010-05-04,128.889999,128.929993,126.570000,128.119995,87.898727,8285000
2010-05-05,127.120003,128.229996,126.870003,127.459999,87.445900,6072800
2010-05-06,126.290001,127.930000,116.000000,123.919998,85.453041,13168800
2010-05-07,123.360001,124.389999,120.000000,122.099998,84.197983,10584800
2010-05-10,126.269997,126.669998,125.059998,126.269997,87.073532,8463900
2010-05-11,125.209999,128.419998,125.150002,126.889999,87.501076,6498900
2010-05-12,127.160004,132.850006,127.010002,132.679993,91.493767,16626900
2010-05-13,130.929993,133.100006,130.850006,131.479996,90.666245,10497800
2010-05-14,131.059998,131.669998,129.410004,131.190002,90.466301,9920100
2010-05-17,130.679993,131.759995,128.699997,130.440002,89.949112,8923400
2010-05-18,131.259995,131.990005,129.899994,129.949997,89.611198,9330000
2010-05-19,129.369995,130.500000,127.820000,128.860001,88.859558,8669300
2010-05-20,127.220001,127.959999,123.680000,123.800003,85.370277,13176500
2010-05-21,122.160004,125.610001,121.400002,125.419998,86.487427,12639500
2010-05-24,125.260002,126.019997,124.040001,124.449997,85.818520,6868600
2010-05-25,121.470001,124.949997,121.470001,124.519997,85.866776,9494800
2010-05-26,124.889999,125.940002,123.000000,123.230003,84.977234,9083200
2010-05-27,125.050003,126.389999,124.769997,126.389999,87.156288,7725900
2010-05-28,125.959999,126.279999,124.290001,125.260002,86.377068,7421900
2010-06-01,124.690002,126.879997,124.199997,124.339996,85.742653,7135400
2010-06-02,124.849998,127.500000,124.349998,127.410004,87.859665,7705300
2010-06-03,127.750000,128.220001,126.459999,127.959999,88.238945,6645300
2010-06-04,126.370003,127.099998,124.669998,125.279999,86.390869,9669200
2010-06-07,125.570000,125.860001,124.129997,124.129997,85.597816,6951400
2010-06-08,124.260002,124.459999,122.820000,123.720001,85.315109,8399200
2010-06-09,124.830002,125.839996,123.580002,123.900002,85.439255,7795500
2010-06-10,125.989998,128.220001,125.800003,127.680000,88.045845,7479700
2010-06-11,126.730003,128.800003,126.440002,128.449997,88.576836,5820200
2010-06-14,128.500000,129.970001,128.490005,128.500000,88.611313,6753000
2010-06-15,128.929993,129.949997,128.369995,129.789993,89.500862,6652500
2010-06-16,128.339996,130.679993,128.339996,130.350006,89.887062,6401000
2010-06-17,130.070007,131.029999,129.860001,130.979996,90.321480,5571000
2010-06-18,131.020004,131.250000,130.130005,130.149994,89.749115,9581400
2010-06-21,131.419998,131.940002,130.220001,130.649994,90.093910,6857800
2010-06-22,130.369995,131.470001,129.070007,129.300003,89.162987,6030200
2010-06-23,129.250000,131.470001,129.089996,130.110001,89.721542,6855800
2010-06-24,129.570007,129.729996,127.699997,128.190002,88.397537,5565500
2010-06-25,128.339996,129.100006,127.120003,127.120003,87.659660,10420400
2010-06-28,127.650002,129.470001,127.220001,128.979996,88.942299,6335100
2010-06-29,127.349998,128.399994,124.120003,125.089996,86.259842,9376200
2010-06-30,124.830002,125.220001,123.000000,123.480003,85.149605,8018000
2010-07-01,123.550003,124.209999,121.610001,122.570000,84.522110,9742100
2010-07-02,123.290001,123.290001,120.610001,121.860001,84.032516,6454500
2010-07-06,123.580002,124.629997,122.169998,123.459999,85.135826,6348700
2010-07-07,123.470001,127.120003,123.470001,127.000000,87.576942,7090300
2010-07-08,127.370003,128.149994,126.739998,127.970001,88.245811,5439300
2010-07-09,127.900002,128.199997,127.290001,127.959999,88.238945,3898000
2010-07-12,127.370003,128.830002,127.160004,128.669998,88.728531,4206900
2010-07-13,128.970001,130.979996,128.690002,130.479996,89.976662,6687700
2010-07-14,129.320007,131.600006,129.139999,130.720001,90.142197,6607200
2010-07-15,129.869995,130.919998,129.550003,130.720001,90.142197,6186800
2010-07-16,129.960007,130.149994,127.849998,128.029999,88.287209,7002900
2010-07-19,128.669998,130.380005,128.369995,129.789993,89.500862,8388600
2010-07-20,122.970001,126.559998,122.930000,126.550003,87.266617,16337400
2010-07-21,126.440002,126.500000,124.620003,125.269997,86.383965,8615500
2010-07-22,126.320000,127.779999,126.050003,127.470001,87.901039,6909000
2010-07-23,127.300003,128.800003,127.000000,128.380005,88.528572,5078000
2010-07-26,128.179993,128.429993,127.139999,128.410004,88.549263,5174900
2010-07-27,128.779999,129.169998,127.889999,128.630005,88.700974,4648200
2010-07-28,128.669998,129.350006,127.879997,128.429993,88.563049,4248800
2010-07-29,129.059998,129.500000,127.139999,128.020004,88.280319,8994200
2010-07-30,127.430000,128.979996,127.040001,128.399994,88.542343,6021000
2010-08-02,129.250000,131.199997,129.250000,130.759995,90.169777,6437500
2010-08-03,130.029999,131.039993,129.330002,130.369995,89.900848,5091800
2010-08-04,130.460007,131.500000,129.850006,131.270004,90.521484,4567500
2010-08-05,130.729996,131.979996,130.529999,131.830002,90.907623,4520600
2010-08-06,130.410004,130.479996,128.759995,130.139999,90.186905,6136200
2010-08-09,130.789993,132.339996,130.399994,132.000000,91.475868,6131700
2010-08-10,131.179993,132.490005,130.770004,131.839996,91.364998,5471700
2010-08-11,130.690002,130.690002,129.460007,129.830002,89.972069,6316100
2010-08-12,127.690002,128.779999,127.519997,128.300003,88.911797,5132200
2010-08-13,127.959999,128.460007,127.330002,127.870003,88.613785,4669400
2010-08-16,127.470001,128.229996,126.959999,127.769997,88.544495,4009200
2010-08-17,128.830002,129.850006,127.900002,128.449997,89.015755,4298300
2010-08-18,128.869995,130.199997,127.800003,129.389999,89.667160,4883200
2010-08-19,128.669998,129.589996,128.020004,128.899994,89.327583,5402400
2010-08-20,128.720001,128.979996,126.959999,127.500000,88.357399,6246300
2010-08-23,127.570000,128.029999,126.440002,126.470001,87.643616,4034400
2010-08-24,125.209999,126.019997,124.570000,124.900002,86.555580,5621200
2010-08-25,124.570000,125.599998,124.000000,125.269997,86.811996,5235300
2010-08-26,125.779999,125.779999,122.779999,122.779999,85.086441,7746600
2010-08-27,123.830002,124.800003,122.419998,124.730003,86.437798,6214200
2010-08-30,125.080002,125.269997,123.400002,123.400002,85.516098,3604000
2010-08-31,123.309998,123.989998,122.279999,123.129997,85.328979,5624200
2010-09-01,125.309998,126.309998,124.519997,125.769997,87.158501,5623100
2010-09-02,126.029999,126.230003,124.650002,125.040001,86.652603,5103300
2010-09-03,126.220001,127.599998,125.900002,127.580002,88.412834,5142900
2010-09-07,126.989998,127.360001,125.879997,125.949997,87.283234,4353300
2010-09-08,126.019997,126.519997,125.389999,126.080002,87.373322,4477500
2010-09-09,127.269997,127.570000,126.150002,126.360001,87.567375,3436700
2010-09-10,126.989998,128.289993,126.260002,127.989998,88.696968,4418700
2010-09-13,128.630005,130.000000,128.520004,129.610001,89.819618,5271300
2010-09-14,128.429993,129.919998,128.429993,128.850006,89.292923,4850500
2010-09-15,128.649994,129.960007,128.539993,129.429993,89.694878,4762500
2010-09-16,129.199997,129.949997,128.800003,129.669998,89.861198,4685000
2010-09-17,129.919998,130.600006,129.699997,130.190002,90.221558,10397400
2010-09-20,130.240005,132.089996,130.110001,131.789993,91.330330,7145500
2010-09-21,131.449997,132.800003,130.779999,131.979996,91.462006,5267900
2010-09-22,131.610001,132.580002,131.399994,132.570007,91.870888,4922400
2010-09-23,131.419998,132.779999,131.220001,131.669998,91.247192,3898800
2010-09-24,132.419998,134.149994,132.339996,134.110001,92.938133,7122400
2010-09-27,133.509995,135.000000,133.509995,134.649994,93.312347,6155400
2010-09-28,134.669998,135.139999,133.710007,134.889999,93.478668,7481300
2010-09-29,134.399994,135.800003,134.339996,135.479996,93.887505,5151200
2010-09-30,135.500000,136.110001,133.669998,134.139999,92.958923,6425800
2010-10-01,135.509995,136.279999,135.089996,135.639999,93.998413,5621200
2010-10-04,135.229996,135.919998,134.389999,135.250000,93.728104,4059900
2010-10-05,136.179993,137.899994,136.119995,137.660004,95.398239,6202500
2010-10-06,136.880005,137.960007,136.830002,137.839996,95.523003,4783000
2010-10-07,137.919998,138.880005,137.520004,138.720001,96.132851,6440800
2010-10-08,138.399994,139.089996,138.059998,138.850006,96.222946,4540800
2010-10-11,138.789993,139.940002,138.639999,139.660004,96.784279,4004300
2010-10-12,138.399994,139.990005,138.270004,139.850006,96.915924,5637300
2010-10-13,139.910004,141.479996,139.779999,140.369995,97.276268,8784300
2010-10-14,140.350006,141.500000,139.690002,141.500000,98.059364,5653100
2010-10-15,142.100006,142.100006,140.539993,141.059998,97.754456,7220400
2010-10-18,140.899994,143.029999,140.839996,142.830002,98.981064,10322700
2010-10-19,137.300003,139.339996,136.699997,138.029999,95.654663,14159100
2010-10-20,138.279999,139.869995,138.130005,139.070007,96.375404,6945500
2010-10-21,139.809998,140.490005,138.399994,139.830002,96.902061,6221200
2010-10-22,140.149994,140.750000,139.460007,139.669998,96.791176,4105300
2010-10-25,140.419998,141.399994,139.809998,139.839996,96.908974,4870000
2010-10-26,139.289993,142.000000,138.529999,140.669998,97.484161,7327100
2010-10-27,139.520004,141.570007,139.000000,141.429993,98.010872,6465300
2010-10-28,141.839996,141.949997,140.419998,140.899994,97.643578,5481600
2010-10-29,140.899994,144.000000,140.750000,143.600006,99.514694,8439300
2010-11-01,143.639999,144.259995,142.320007,143.320007,99.320648,5674600
2010-11-02,143.850006,144.710007,143.710007,143.839996,99.680984,4626400
2010-11-03,144.240005,144.460007,142.630005,144.169998,99.909653,5182100
2010-11-04,144.820007,146.839996,144.710007,146.789993,101.725349,6622500
2010-11-05,145.940002,146.929993,145.669998,146.919998,101.815430,4995800
2010-11-08,145.350006,146.580002,145.250000,146.460007,101.947708,4459700
2010-11-09,146.699997,147.529999,145.630005,146.139999,101.724945,5700600
2010-11-10,146.089996,146.789993,145.630005,146.550003,102.010323,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,101.230721,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,100.054367,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,99.984741,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,99.010231,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,98.808342,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,100.485909,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,100.966217,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,101.202911,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,99.664536,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,101.495232,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,100.165718,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,99.462685,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,98.467331,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,100.520744,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,101.056671,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,101.195930,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,100.924461,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,100.249252,4828600
2010-12-08,144.350006,145.649994,143.839996,144.979996,100.917496,4961400
2010-12-09,145.940002,145.940002,143.520004,144.300003,100.444160,4405300
2010-12-10,144.880005,144.949997,143.729996,144.820007,100.806107,3503800
2010-12-13,145.139999,145.399994,144.210007,144.279999,100.430244,4741000
2010-12-14,144.259995,146.009995,144.259995,145.820007,101.502213,4800800
2010-12-15,145.130005,145.720001,144.309998,144.720001,100.736511,4447400
2010-12-16,144.839996,145.320007,144.149994,144.550003,100.618179,4178600
2010-12-17,144.690002,145.500000,144.399994,145.000000,100.931412,10027000
2010-12-20,145.389999,145.539993,144.389999,144.509995,100.590302,3995000
2010-12-21,144.990005,145.990005,144.330002,145.740005,101.446503,3777100
2010-12-22,145.660004,146.399994,145.580002,145.949997,101.592705,3388800
2010-12-23,145.889999,146.330002,145.330002,145.889999,101.550903,2424500
2010-12-27,145.119995,145.699997,145.000000,145.339996,101.168068,2314700
2010-12-28,145.309998,146.149994,145.059998,145.710007,101.425652,2699600
2010-12-29,146.000000,147.500000,145.710007,146.520004,101.989471,3661100
2010-12-30,146.360001,147.110001,146.250000,146.669998,102.093849,3039100
2010-12-31,146.729996,147.070007,145.960007,146.759995,102.156509,2969800
2011-01-03,147.210007,148.199997,147.139999,147.479996,102.657707,4603800
2011-01-04,147.559998,148.220001,146.639999,147.639999,102.769043,5060100
2011-01-05,147.339996,147.479996,146.729996,147.050003,102.358391,4657400
2011-01-06,147.130005,148.789993,146.820007,148.660004,103.479057,5029200
2011-01-07,148.789993,148.860001,146.940002,147.929993,102.970894,4135700
2011-01-10,147.580002,148.059998,147.229996,147.639999,102.769043,3633400
2011-01-11,148.199997,148.350006,146.750000,147.279999,102.518448,4163600
2011-01-12,147.990005,149.289993,147.669998,149.100006,103.785316,4091500
2011-01-13,149.240005,149.289993,148.250000,148.820007,103.590439,3445800
2011-01-14,148.889999,150.000000,148.470001,150.000000,104.411797,4544200
2011-01-18,149.820007,151.460007,149.380005,150.649994,104.864227,9176900
2011-01-19,153.259995,156.130005,152.830002,155.690002,108.372490,12141000
2011-01-20,154.529999,155.960007,154.449997,155.800003,108.449051,7439900
2011-01-21,156.399994,156.779999,154.960007,155.500000,108.240227,7009000
2011-01-24,155.419998,159.789993,155.330002,159.630005,111.115044,7285100
2011-01-25,159.210007,164.350006,159.000000,161.440002,112.374977,8260800
2011-01-26,161.669998,161.899994,160.419998,161.039993,112.096527,5353100
2011-01-27,161.429993,162.179993,160.860001,161.070007,112.117386,4878300
2011-01-28,161.050003,161.919998,158.669998,159.210007,110.822685,6725600
2011-01-31,159.179993,162.000000,158.679993,162.000000,112.764763,7197200
2011-02-01,162.110001,163.940002,162.000000,163.559998,113.850639,5831300
2011-02-02,163.399994,163.600006,162.610001,163.300003,113.669640,3904000
2011-02-03,163.160004,164.199997,162.809998,163.529999,113.829720,4683400
2011-02-04,163.479996,164.139999,163.220001,164.000000,114.156914,3755200
2011-02-07,164.080002,164.990005,164.020004,164.820007,114.727715,4928100
2011-02-08,164.820007,166.250000,164.320007,166.050003,116.041504,5612600
2011-02-09,165.619995,165.970001,164.100006,164.649994,115.063087,4633600
2011-02-10,163.899994,165.000000,163.179993,164.089996,114.671791,5737800
2011-02-11,163.979996,165.009995,163.309998,163.850006,114.504074,5185200
2011-02-14,164.179993,164.380005,162.850006,163.220001,114.063789,4129800
2011-02-15,162.889999,163.570007,162.520004,162.839996,113.798218,3768700
2011-02-16,163.330002,163.600006,162.750000,163.399994,114.189583,3216000
2011-02-17,163.300003,164.669998,162.850006,164.240005,114.776627,3230500
2011-02-18,164.460007,164.839996,164.100006,164.839996,115.195930,4245000
2011-02-22,163.570007,164.259995,161.779999,161.949997,113.176262,5209300
2011-02-23,161.809998,162.679993,160.139999,160.179993,111.939369,5998100
2011-02-24,159.630005,161.270004,159.029999,160.770004,112.351631,5707500
2011-02-25,161.059998,162.339996,160.860001,162.279999,113.406921,4518400
2011-02-28,162.360001,162.990005,161.240005,161.880005,113.127342,4773000
2011-03-01,163.149994,163.149994,159.880005,159.970001,111.792610,4382800
2011-03-02,159.429993,161.110001,159.410004,160.160004,111.925385,3413000
2011-03-03,161.419998,164.000000,161.270004,163.479996,114.245476,4057800
2011-03-04,163.399994,164.309998,160.649994,161.830002,113.092400,4910700
2011-03-07,161.600006,162.979996,158.850006,159.929993,111.764595,5312000
2011-03-08,159.699997,163.429993,159.210007,162.279999,113.406921,5384800
2011-03-09,163.470001,167.720001,163.279999,165.860001,115.908752,9086600
2011-03-10,164.639999,164.669998,161.380005,162.020004,113.225197,7041400
2011-03-11,162.399994,163.240005,160.839996,162.429993,113.511658,4271000
2011-03-14,161.160004,161.979996,160.089996,161.389999,112.784920,4300500
2011-03-15,157.350006,159.639999,156.880005,159.020004,111.128670,6475800
2011-03-16,156.520004,156.979996,151.710007,153.000000,106.921677,12195300
2011-03-17,154.000000,154.500000,152.699997,154.179993,107.746315,7376400
2011-03-18,156.500000,156.949997,154.320007,155.889999,108.941315,11450000
2011-03-21,157.639999,159.630005,157.070007,157.679993,110.192238,5784000
2011-03-22,158.559998,158.610001,157.520004,158.000000,110.415901,4311400
2011-03-23,158.000000,160.080002,157.529999,159.529999,111.485069,4782500
2011-03-24,160.229996,160.710007,158.839996,160.039993,111.841492,5145800
2011-03-25,160.979996,162.740005,160.759995,162.179993,113.336960,5348100
2011-03-28,161.539993,162.580002,161.119995,161.369995,112.770950,3972800
2011-03-29,161.339996,163.089996,161.149994,162.880005,113.826218,3456700
2011-03-30,163.550003,163.990005,163.020004,163.600006,114.329338,3394100
2011-03-31,163.399994,164.059998,163.070007,163.070007,113.959000,3860800
2011-04-01,163.699997,164.419998,163.039993,164.270004,114.797554,4381900
2011-04-04,164.419998,164.729996,163.580002,164.250000,114.783600,3225100
2011-04-05,163.809998,164.699997,163.619995,163.990005,114.601891,3612000
2011-04-06,164.339996,164.750000,163.809998,164.039993,114.636841,3774800
2011-04-07,164.100006,164.550003,163.279999,164.380005,114.874458,3666700
2011-04-08,164.350006,164.380005,163.160004,164.050003,114.643845,3324100
2011-04-11,163.440002,164.000000,163.110001,163.949997,114.573967,4139000
2011-04-12,163.360001,163.770004,162.300003,163.250000,114.084785,3860600
2011-04-13,163.970001,164.929993,163.660004,163.949997,114.573967,4181900
2011-04-14,163.839996,165.360001,163.160004,164.970001,115.286751,4699100
2011-04-15,165.000000,166.339996,164.869995,166.210007,116.153305,5287400
2011-04-18,164.639999,166.160004,162.860001,165.940002,115.964615,6160700
2011-04-19,165.710007,166.380005,164.440002,165.399994,115.587234,6547100
2011-04-20,163.100006,165.889999,162.190002,164.750000,115.132996,10891800
2011-04-21,165.630005,168.449997,164.860001,168.279999,117.599884,6158400
2011-04-25,167.649994,168.770004,167.229996,167.669998,117.173615,3583800
2011-04-26,167.990005,169.199997,167.399994,168.490005,117.746635,7300000
2011-04-27,168.610001,170.589996,168.460007,170.369995,119.060463,5299700
2011-04-28,169.990005,171.380005,169.699997,170.779999,119.347000,5087700
2011-04-29,171.100006,173.000000,170.479996,170.580002,119.207237,5587700
2011-05-02,172.110001,173.539993,171.490005,172.149994,120.304352,5396200
2011-05-03,172.000000,173.479996,171.229996,172.869995,120.807571,5007700
2011-05-04,172.360001,172.619995,169.589996,170.619995,119.235184,6890300
2011-05-05,170.470001,170.869995,167.500000,168.460007,117.725662,7332000
2011-05-06,169.029999,170.149994,168.240005,168.889999,118.554047,4839400
2011-05-09,168.389999,169.850006,168.309998,169.100006,118.701431,3594800
2011-05-10,169.250000,170.899994,169.220001,170.380005,119.599907,4934800
2011-05-11,170.300003,170.520004,167.820007,169.500000,118.982208,4663200
2011-05-12,169.649994,172.770004,168.649994,172.240005,120.905571,5138500
2011-05-13,171.699997,172.149994,169.440002,169.919998,119.277023,5167400
2011-05-16,169.809998,170.639999,168.309998,168.860001,118.532928,4662200
2011-05-17,167.850006,171.410004,166.529999,170.500000,119.684128,8773200
2011-05-18,170.100006,171.190002,169.460007,170.440002,119.642059,4154300
2011-05-19,170.860001,171.399994,169.320007,170.589996,119.747322,3538300
2011-05-20,170.399994,171.149994,169.380005,170.160004,119.445518,4869900
2011-05-23,168.580002,168.690002,167.070007,168.259995,118.111763,5144000
2011-05-24,168.500000,168.669998,167.509995,167.990005,117.922241,4643600
2011-05-25,167.630005,168.399994,167.509995,167.750000,117.753777,3882100
2011-05-26,167.460007,167.500000,165.899994,167.179993,117.353661,5771300
2011-05-27,167.910004,168.470001,167.000000,167.500000,117.578308,3277600
2011-05-31,168.440002,169.889999,167.820007,168.929993,118.582069,9123400
2011-06-01,168.899994,169.580002,166.500000,166.559998,116.918449,5134600
2011-06-02,166.440002,167.100006,165.710007,166.089996,116.588516,3854100
2011-06-03,164.300003,165.889999,164.130005,165.050003,115.858452,5230500
2011-06-06,164.759995,165.580002,164.270004,164.750000,115.647850,3619700
2011-06-07,165.110001,165.240005,163.610001,163.690002,114.903778,4187000
2011-06-08,163.270004,164.850006,163.259995,164.339996,115.360085,3850800
2011-06-09,165.009995,165.960007,164.759995,164.839996,115.711082,4299800
2011-06-10,164.570007,164.839996,162.869995,163.179993,114.545776,4683300
2011-06-13,164.440002,164.460007,162.729996,163.169998,114.538788,5099200
2011-06-14,163.869995,164.570007,163.649994,164.119995,115.205658,7050000
2011-06-15,162.750000,163.410004,161.520004,162.330002,113.949158,5225600
2011-06-16,162.059998,163.630005,161.779999,162.669998,114.187820,4861100
2011-06-17,164.240005,165.100006,163.580002,164.440002,115.430252,7149700
2011-06-20,163.699997,165.610001,163.589996,165.020004,115.837456,3956100
2011-06-21,165.199997,166.750000,164.000000,166.220001,116.679764,5387300
2011-06-22,165.589996,166.809998,165.100006,165.679993,116.300720,3960500
2011-06-23,164.059998,166.729996,163.800003,166.119995,116.609581,5271500
2011-06-24,165.850006,165.940002,164.570007,165.070007,115.872505,4402600
2011-06-27,165.740005,168.240005,165.210007,167.619995,117.662460,4446700
2011-06-28,168.330002,170.699997,168.009995,170.009995,119.340187,4850000
2011-06-29,170.610001,170.860001,169.820007,170.539993,119.712250,3817100
2011-06-30,171.110001,172.449997,170.750000,171.550003,120.421242,5105200
2011-07-01,171.610001,174.649994,171.490005,174.539993,122.520073,5181700
2011-07-05,173.520004,175.429993,173.520004,175.429993,123.144806,4586500
2011-07-06,175.190002,177.770004,175.089996,177.710007,124.745247,5885900
2011-07-07,176.779999,177.270004,176.119995,176.479996,123.881859,5905600
2011-07-08,175.490005,176.490005,175.009995,176.490005,123.888847,4399900
2011-07-11,174.899994,176.149994,174.610001,174.990005,122.835976,4766500
2011-07-12,174.929993,175.369995,173.889999,174.050003,122.176155,5036800
2011-07-13,174.899994,176.320007,174.000000,174.320007,122.365646,4074800
2011-07-14,174.399994,176.100006,173.839996,174.229996,122.302467,4613100
2011-07-15,175.080002,175.940002,174.070007,175.539993,123.222031,5347100
2011-07-18,174.729996,176.460007,173.580002,175.279999,123.039520,8879700
2011-07-19,178.740005,185.210007,178.649994,185.210007,130.009979,13245600
2011-07-20,183.839996,184.419998,183.000000,183.649994,128.914932,5901100
2011-07-21,183.589996,185.500000,182.899994,184.899994,129.792343,4958400
2011-07-22,184.639999,185.630005,184.259995,185.179993,129.988937,4516100
2011-07-25,183.889999,184.960007,183.279999,183.699997,128.950012,4987000
2011-07-26,182.940002,184.050003,182.649994,182.929993,128.409515,4356200
2011-07-27,182.009995,182.910004,180.929993,181.350006,127.300438,5806800
2011-07-28,181.059998,183.270004,180.880005,181.800003,127.616356,4478800
2011-07-29,180.259995,183.429993,179.729996,181.850006,127.651398,6665600
2011-08-01,182.600006,183.690002,178.500000,180.750000,126.879227,5842700
2011-08-02,179.949997,182.289993,177.860001,178.050003,124.983963,5770400
2011-08-03,177.669998,179.229996,175.410004,178.830002,125.531471,6722000
2011-08-04,176.500000,177.919998,171.179993,171.479996,120.372063,11022300
2011-08-05,172.100006,174.220001,166.520004,172.979996,121.425018,11871800
2011-08-08,168.830002,172.610001,166.000000,166.220001,117.187859,15804900
2011-08-09,167.460007,171.050003,162.000000,170.610001,120.282875,12517600
2011-08-10,168.179993,169.229996,161.850006,162.539993,114.593384,13993600
2011-08-11,164.100006,168.770004,162.940002,166.729996,117.547401,9175600
2011-08-12,168.500000,169.380005,165.830002,168.199997,118.583809,5187000
2011-08-15,171.320007,174.000000,170.389999,172.990005,121.960861,7645400
2011-08-16,172.190002,172.190002,169.000000,171.240005,120.727058,5585400
2011-08-17,171.570007,172.990005,169.889999,171.479996,120.896233,5129700
2011-08-18,166.320007,166.460007,160.160004,163.830002,115.502884,15082600
2011-08-19,162.169998,163.940002,157.130005,157.539993,111.068321,14068600
2011-08-22,161.350006,161.679993,157.619995,158.979996,112.083519,7249100
2011-08-23,160.649994,164.589996,159.529999,164.320007,115.848343,6923300
2011-08-24,164.130005,166.830002,163.350006,166.759995,117.568573,6427000
2011-08-25,167.520004,168.529999,164.850006,165.580002,116.736656,6751600
2011-08-26,164.850006,169.330002,163.279999,169.139999,119.246521,6438200
2011-08-29,170.580002,172.720001,170.360001,172.619995,121.699997,5293400
2011-08-30,172.059998,173.509995,170.880005,172.509995,121.622437,4477700
2011-08-31,173.289993,173.720001,170.710007,171.910004,121.199394,6074200
2011-09-01,172.710007,173.679993,170.119995,170.330002,120.085487,5463900
2011-09-02,167.690002,168.929993,166.000000,166.979996,117.723694,4979100
2011-09-06,163.059998,165.550003,162.199997,165.110001,116.405312,5761200
2011-09-07,167.279999,167.899994,166.160004,167.309998,117.956306,6796600
2011-09-08,167.000000,169.580002,165.100006,165.250000,116.504028,6027200
2011-09-09,164.570007,165.190002,160.809998,161.369995,113.768517,6743900
2011-09-12,160.039993,162.440002,158.759995,162.419998,114.508789,5247200
2011-09-13,163.639999,163.919998,161.539993,163.429993,115.220863,4723800
2011-09-14,164.009995,169.660004,161.990005,167.240005,117.907021,6980700
2011-09-15,168.639999,170.160004,167.229996,170.089996,119.916290,5464400
2011-09-16,171.330002,172.990005,169.740005,172.990005,121.960861,11048100
